year,president,script
1997,Clinton,effort connect every classroom beginning connect every hospital internet doctor instantly share data patient best specialist field challenge private sector tonight start connecting every childrens hospital soon possible child bed stay touch school family friend sick child need longer child alone
1997,Clinton,must build second generation internet leading university national laboratory communicate speed 1000 time faster develop new medical treatment new source energy new way working together
1997,Clinton,cannot stop internet becomes new town square computer every home teacher subject connection culture longer dream necessity next decade must goal
1997,Clinton,must speed remarkable advance medical science human genome project decoding genetic mystery life american scientist discovered gene linked breast cancer ovarian cancer medication stop stroke progress begin reverse effect treatment dramatically lengthen life people hiv aid
1997,Clinton,since took office funding aid research national institute health increased dramatically 15 billion new resource nih become powerful discovery engine aid vaccine working scientist finally end threat aid remember every yearevery year move discovery aid vaccine save million life around world must reinforce commitment medical science
1997,Clinton,prepare america 21st century must build stronger family past 4 year family medical leave law helped million american take time family new pressure people way work live believe must expand family leave worker take time teacher conference child medical checkup pas flextime worker choose paid overtime income trade time family
1997,Clinton,must continue step step give family access affordable quality health care forty million american still lack health insurance ten million child still lack health insurance 80 percent working parent pay tax wrong balanced budget extend health coverage 5 million child since nearly half child lose insurance parent lose change job budget also ensure people temporarily lose job still afford keep health insurance child without doctor parent without job
1997,Clinton,medicare plan modernizes medicare increase life trust fund 10 year provides support respite care many family loved one afflicted alzheimers first time would fully pay annual mammogram
1997,Clinton,ended drivethrough delivery baby last year must end dangerous demeaning practice forcing woman home hospital hour mastectomy ask support bipartisan legislation guarantee woman stay hospital 48 hour mastectomy u tonight dr
1997,Clinton,last 4 year increased child support collection 50 percent go better making felony parent cross state line attempt flee sacred obligation
1997,Clinton,prepare america 21st century must build stronger community start safe street serious crime dropped 5 year row key community policing must finish job putting 100000 community police street united state pas victim right amendment constitution ask mount fullscale assault juvenile crime legislation declares war gang new prosecutor tougher penalty extends brady bill violent teen criminal able buy handgun requires child safety lock handgun prevent unauthorized use help keep school open hour weekend summer young people someplace go something say yes
1997,Clinton,balanced budget includes largest antidrug effort ever stop drug source punish push teach young people drug wrong drug illegal drug kill hope support
1997,Clinton,growing economy helped revive poor urban rural neighborhood must empower create condition family flourish create job investment business loan bank double number empowerment zone theyve already brought much hope community detroit unemployment rate cut half 4 year restore contaminated urban land building productive use expand network community development bank together must pledge tonight use empowerment approach including privatesector tax incentive renew capital city washington great place work live proud face america show world
1997,Clinton,must protect environment every community last 4 year cleaned 250 toxic waste site many previous 12 clean 500 child grow next park poison urge pas proposal make big polluter live simple rule pollute environment pay clean
1997,Clinton,last 4 year strengthened nation safe food clean drinking water law protected america rarest beautiful land utah red rock region created three new national park california desert began restore florida everglades must vigilant river land tonight announce year designate 10 american heritage river help community alongside revitalize waterfront clean pollution river proving grow economy protect environment
1997,Clinton,know community child simply need grow learn home school neighborhood mean rest u must child thats president bush general colin powell former housing secretary henry cisneros join vice president lead president summit service philadelphia april
1997,Clinton,national service program americorps already helped 70000 young people work way college serve america intend mobilize million american serve thousand way citizen service american responsibility american embrace ask support endeavor
1997,Clinton,id make one last point national community economy measured number statistic important enduring worth nation lie shared value soaring spirit instead cutting back modest effort support art humanity believe stand challenge artist musician writer challenge museum library theater challenge american art humanity join fellow citizen make year 2000 national celebration american spirit every community celebration common culture century passed new one come new millennium remain world beacon liberty creativity long firework faded
1997,Clinton,fifty year ago farsighted america led creating institution secured victory cold war built growing world economy result people ever embrace ideal share interest already dismantled many bloc barrier divided parent world first time people live democracy dictatorship including every nation hemisphere one day come
1997,Clinton,stand another moment change choice another time farsighted bring america 50 year security prosperity endeavor first task help build first time undivided democratic europe europe stable prosperous peace america secure end must expand nato 1999 country adversary become ally special nato summit summer begin must strengthen nato partnership peace nonmember ally must build stable partnership nato democratic russia expanded nato america europe democracy define future term term together allthat kind europe america
1997,Clinton,second america must look east le west security demand american fought three war asia century prosperity requires 2 million american job depend upon trade asia
1997,Clinton,helping shape asiapacific community cooperation conflict let progress mask peril remains together south korea must advance peace talk north korea bridge cold war last divide call congress fund share agreement north korea must continue freeze dismantle nuclear weapon program
1997,Clinton,must pursue deeper dialog china sake interest ideal isolated china america china playing proper role world go china invited china president come agree everything engaging china best way work common challenge ending nuclear testing deal frankly fundamental difference human right
1997,Clinton,american people must prosper global economy weve worked hard tear trade barrier abroad create job home proud say america competitive nation number one exporter world
1997,Clinton,must act expand export especially asia latin america two fastest growing region earth left behind emerging economy forge new tie nation need authority conclude new trade agreement open market good service even preserve value
1997,Clinton,economics expanding trade advance cause freedom democracy around world better example truth latin america democracy open market march together visit spring reinforce important tie
1997,Clinton,proud america led effort rescue neighbor mexico economic crisis proud last month mexico repaid united state 3 full year ahead schedule half billion dollar profit u
1997,Clinton,america must continue unrelenting force peace middle east haiti northern ireland africa taking reasonable risk peace keep u drawn far costly conflict later
1997,Clinton,american leadership killing stopped bosnia habit peace must take hold new nato force allow reconstruction reconciliation accelerate tonight ask congress continue strong support troop remarkable job america america must right
1997,Clinton,fifth must move strongly new threat security past 4 year agreed banwe led way worldwide agreement ban nuclear testing russia dramatically cut nuclear arsenal stopped targeting others citizen acting prevent nuclear material falling wrong hand rid world landmines working nation renewed intensity fight drug trafficker stop terrorist act hold fully accountable
1997,Clinton,must rise new test leadership ratifying chemical weapon convention make mistake make troop safer chemical attack help u fight terrorism important obligation especially wake know gulf war treaty bipartisan beginning supported republican democratic administration republican democratic member congress already approved 68 nation
1997,Clinton,act april 29th convention go force without u lose chance american leading enforcing effort together must make chemical weapon convention law last begin outlaw poison gas earth
1997,Clinton,finally must tool meet challenge must maintain strong ready military must increase funding weapon modernization year 2000 must take care men woman uniform world finest
1997,Clinton,must also renew commitment america diplomacy pay debt due international financial institution world bank reforming united nation every dollar devote preventing conflict promoting democracy stopping spread disease starvation brings sure return security saving yet internationalaffairs spending one percent federal budget small fraction america invested diplomacy choose leadership escapism start cold war america continue lead world lead america simply must find pay way
1997,Clinton,farsighted america moved world better place last 50 year another 50 year shortsighted america soon find word falling deaf ear around world
1997,Clinton,almost exactly 50 year ago first winter cold war president truman stood republican congress called upon country meet responsibility leadership warning said falter may endanger peace world shall surely endanger welfare nation congress led republican senator arthur vandenberg answered president truman call together made commitment strengthened country 50 year let u let u take remain indispensable nation keep america strong secure prosperous another 50 year
1997,Clinton,world people torn asunder racial ethnic religious conflict fuel fanaticism terror world diverse democracy world look u show possible live advance together across kind difference
1997,Clinton,america always nation immigrant start steady stream people search freedom opportunity left land make land home started experiment democracy fueled european grown experiment democratic diversity fueled openness promise
1997,Clinton,fellow american must never ever believe diversity weakness greatest strength american speak every language know every country people every continent look u see reflection great potential always long strive give citizen whatever background opportunity achieve greatness
1997,Clinton,day second inauguration one country best known pastor reverend robert schuller suggested read isaiah 5812 here say thou shalt raise foundation many generation thou shalt called repairer breach restorer path dwell placed hand verse took oath office behalf american matter difference faith background politics must repairer breach
1997,Clinton,want say word two american show u congressman frank tejeda buried yesterday proud american whose family came mexico 51 year old awarded silver star bronze star purple heart fighting country vietnam went serve texas america fighting future chamber grateful service honored mother lillie tejeda sister mary alice come texas u tonight welcome
1997,Clinton,gary locke newly elected governor washington state first chineseamerican governor history country he proud son two million asianamerican immigrant strengthened america hard work family value citizenship represents future achieve governor please stand
1997,Clinton,reverend schuller congressman tejeda governor locke along kristen tanner chris getsler sue winski dr kristen zarfos theyre american different root whose life reflect best become one america may share common past surely share common future building one america important mission foundation many generation every strength must build new century money cannot buy power cannot compel technology cannot create come human spirit
1997,Clinton,america far place idea powerful idea history nation u chamber bearer idea leading great people new world child born tonight almost memory 20th century everything child know america build new century
1997,Clinton,moment waste tomorrow 1000 day year 2000 1000 day prepare people 1000 day work together 1000 day build bridge land new promise fellow american work let u seize day century
1998,Clinton,mr speaker mr vice president member 105th congress distinguished guest fellow american since last time met chamber america lost two patriot fine public servant though say opposite side aisle representative walter capps sonny bono shared deep love house unshakable commitment improving life people
1998,Clinton,barely 700 day left 20th century time rest time build build america within reach america everybody chance get ahead hard work every citizen live safe community family strong school young people go college
1998,Clinton,america scientist find cure disease diabetes alzheimers aid america every child stretch hand across keyboard reach every book ever written every painting ever painted every symphony ever composed
1998,Clinton,government provides opportunity citizen honor responsibility give something back community american lead world new height peace prosperity america begun build america leave child join together finish work hand
1998,Clinton,rarely american lived much change many way short time quietly gathering force ground shifted beneath foot moved information age global economy truly new world five year met challenge change american every turning point history renewing idea america widening circle opportunity deepening meaning freedom forging perfect union
1998,Clinton,vice president leadership congress support building government leaner flexible catalyst new idea government give american people tool need make life
1998,Clinton,moved past sterile debate say government enemy say government answer fellow american found third way smallest government 35 year progressive one smaller government stronger nation
1998,Clinton,first american chamber across nation pursued new strategy prosperity fiscal discipline cut interest rate spur growth investment education skill science technology transportation prepare people new economy new market american product american worker
1998,Clinton,three decade six president come warn damage deficit pose nation tonight come announce federal deficit incomprehensibly large 11 zero simply zero
1998,Clinton,proud turning sea red ink black miracle product hard work american people two visionary action congress courageous vote 1993 led cut deficit 90 percent
1998,Clinton,education child care environment whether issue tax cut spending ask meet test approve priority actually accomplished without adding dime deficit
1998,Clinton,balance budget next year projected well sizable surplus year immediately follow projected surplus simple fourword answer save social security first
1998,Clinton,well hold white house conference social security december one year convene leader congress craft historic bipartisan legislation achieve landmark generation social security system strong 21st century
1998,Clinton,economy honor opportunity american must able reap reward prosperity time afford take one simple sensible step help million worker struggling provide family
1998,Clinton,information age first foremost information age education start birth continue throughout lifetime last year podium said education highest priority laid tenpoint plan move u forward urged u let politics stop schoolhouse door
1998,Clinton,since congress across party line american people responded important year education generation expanding public school choice opening way 3000 new charter school working connect every classroom country information superhighway committing expand head start million child launching america read sending literally thousand college student elementary school make sure 8yearolds read
1998,Clinton,family america put saving new tax free education ira year first two year college family get 1500 tax credit hope scholarship cover cost community college tuition
1998,Clinton,action something say every family listening u tonight child go college know child poor family tell give go college know young couple struggling bill worried wont able send child college tell give child go college
1998,Clinton,know somebody who caught deadend job afraid cant afford class necessary get better job rest life tell give go college
1998,Clinton,raising standard raising expectation raising accountability thanks action congress last year soon first time voluntary national test based national standard fourth grade reading eighth grade math parent right know whether child mastering basic every parent already know key teacher small class
1998,Clinton,balanced budget help hire 100000 new teacher pas state competency test teacher listen teacher actually able reduce class size first second third grade average 18 student class across america
1998,Clinton,got math right teacher teaching smaller class requires classroom also propose school construction tax cut help community modernize build 5000 school
1998,Clinton,last year last year chicago made decision hold child back lift chicago stopped social promotion started mandatory summer school help student behind catch
1998,Clinton,also asked congress support effort enlist college university reach disadvantaged child starting sixth grade get guidance hope need know able go college
1998,Clinton,last five year led way opening new market 240 trade agreement remove foreign barrier product bearing proud stamp made usa
1998,Clinton,listened carefully believe opposition rooted two fear first trading partner lower environmental labor standard give unfair advantage market people favor even there business
1998,Clinton,ask congress continue bipartisan work consolidate tangle training program one single gi bill worker simple skill grant people move quickly new job higher income brighter future
1998,Clinton,first country customer sink recession wont able buy good wed sell second theyre also competitor currency lose value go price good drop flooding market others much cheaper good make lot tougher four people compete
1998,Clinton,american economy remains sound strong want keep way turmoil asia impact world economy including making negative impact small possible right thing america right thing safer world
1998,Clinton,last year record fouryear decline welfare roll challenged nation move two million american welfare year 2000 pleased report also met goal two full year ahead schedule
1998,Clinton,shes dispatcher van company shes saved enough money move family neighborhood shes helping welfare recipient go work elaine kinslow real hero welfare revolution million across america happy could join first lady tonight elaine proud please stand
1998,Clinton,still lot u make welfare reform success providing child care helping family move closer available job challenging company join welfareto work partnership increasing child support collection deadbeat parent duty support child
1998,Clinton,make possible hardworking family meet important responsibility two year ago helped guarantee american keep health insurance change job last year extended health care five million child
1998,Clinton,hundred sixty million fellow citizen managed care plan plan save money improve care medical decision ought made medical doctor insurance company accountant
1998,Clinton,challenge congress let pas bipartisan comprehensive legislation improve public health protect tobacco farmer change way tobacco company business forever let take bring teen smoking
1998,Clinton,new economy parent work harder ever face constant struggle balance obligation worker even important obligation parent family medical leave act first bill privileged sign law president 1993
1998,Clinton,since 15 million people taken advantage ive met lot across country ask extend law cover 10 million worker give parent time go see childrens teacher take doctor
1998,Clinton,corner america heard message without regard region income political affiliation weve got raise quality child care weve got make safer weve got make affordable here plan
1998,Clinton,scholarship background check child care worker new emphasis early learning tax credit business provide child care employee larger child care tax credit working family
1998,Clinton,know think big issue personal experience often wondered mother young widow would able go away school get education come back support grandparent hadnt able take care
1998,Clinton,society rooted responsibility must provide safe street safe school safe neighborhood pursued strategy police tougher punishment smarter prevention crime fighting partnership local law enforcement citizen group rubber hit road
1998,Clinton,ask congress pas juvenile crime bill provides prosecutor probation officer crack gang gun drug bar violent juvenile buying gun life
1998,Clinton,ask join groundbreaking effort hire 1000 new border patrol agent deploy sophisticated available new technology help close door drug border
1998,Clinton,large number vacancy federal court chief justice united state wrote judicial vacancy cannot remain high level indefinitely without eroding quality justice
1998,Clinton,must exercise responsibility home around world eve new century power duty build new era peace security make mistake today possibility tomorrow guarantee
1998,Clinton,america must stand poisoned appeal extreme nationalism must combat unholy axis new threat terrorist international criminal drug trafficker 21st century predator feed technology free flow information idea people lethal weapon mass destruction fall hand
1998,Clinton,50 year nato contained communism kept america europe secure three formerly communist country said yes democracy ask senate say yes new ally
1998,Clinton,progress unmistakable yet irreversible take firm root bosnia fragile peace still need support american allied troop current nato mission end june
1998,Clinton,one brave soldier sitting first lady tonight army sergeant michael tolbert father decorated vietnam vet college colorado joined army last year led infantry unit stopped mob extremist taking radio station voice democracy tolerance bosnia
1998,Clinton,bosnia around world men woman uniform always mission well mission must keep well trained ready improve quality life provide 21st century weapon need defeat enemy
1998,Clinton,ask congress join pursuing ambitious agenda reduce serious threat weapon mass destruction year four decade first proposed president eisenhower comprehensive nuclear test ban within reach
1998,Clinton,pleased announce four former chairman joint chief staff general john shaliskasvili colin powell david jones admiral william crowe endorsed treaty ask senate approve year
1998,Clinton,united nation weapon inspector done truly remarkable job finding destroying iraq arsenal destroyed entire gulf war saddam hussein want stop completing mission
1998,Clinton,last year senate ratified chemical weapon convention protect soldier citizen poison gas must act prevent use disease weapon war terror biological weapon convention effect 23 year rule enforcement weak
1998,Clinton,see clearly bosnia ally share goal also share burden new era freedom independence actually enriched weakened increasing interdependence nation part
1998,Clinton,first continue reform government instrument national community everyone know election become expensive fueling fundraising arm race year march 6th long last senate actually vote bipartisan campaign finance reform proposed senator mccain feingold
1998,Clinton,folk watching home groan pain audience formally request federal communication commission act provide free reduced cost television time candidate observe spending limit voluntarily
1998,Clinton,leadership vice president gore weve reduced federal payroll 300000 worker cut 16000 page regulation eliminated hundred program improved operation virtually every government agency
1998,Clinton,past five year worked bring spark private enterprise inner city poor rural area community development bank commercial loan poor neighborhood cleanup polluted site development
1998,Clinton,last year congress took strong action help district columbia let u renew resolve make capital city great city live visit
1998,Clinton,community healthy air child breathe water drink earth inherit last year put place toughest ever control smog soot moved protect yellowstone everglades lake tahoe expanded every community right know toxin threaten child
1998,Clinton,overriding environmental challenge tonight worldwide problem climate change global warming gathering crisis requires worldwide action vast majority scientist concluded unequivocally reduce emission greenhouse gas point next century well disrupt climate put child grandchild risk
1998,Clinton,past december america led world reach historic agreement committing nation reduce greenhouse gas emission market force new technology energy efficiency
1998,Clinton,power act right right propose 6 billion tax cut research development encourage innovation renewable energy fuelefficient car energy efficient home every time acted heal environment pessimist told u would hurt economy well economy strongest generation environment cleanest generation always found way clean environment grow economy time
1998,Clinton,must vigorously enforce law make illegal ask help end backlog equal employment opportunity commission sixty thousand fellow citizen waiting line justice act end wait
1998,Clinton,open door college american rid street crime job available people neighborhood make sure parent child care need helping build one nation
1998,Clinton,chamber government must address continuing american challenge build one america well move forward fellow citizen including every one home watching tonight also committed cause
1998,Clinton,wherever people race background come together shared endeavor get fair chance fine shared value meaningful opportunity honest communication citizen service unite diverse people freedom mutual respect
1998,Clinton,culture life every community every community place historic value tell story american protect proposing publicprivate partnership advance art humanity celebrate millennium saving america treasure great small
1998,Clinton,last year scientist located gene caused parkinson disease nine day within decade gene chip offer road map prevention illness throughout lifetime
1998,Clinton,soon able carry phone call mother day single strand fiber width human hair child born 1998 may well live see 22nd century
1998,Clinton,tonight part gift millennium propose 21st century research fund path breaking scientific inquiry largest funding increase history national institute health national science foundation national cancer institute
1998,Clinton,enable world people explore far reach cyberspace think first time made state union speech handful physicist used world wide web literally handful people
1998,Clinton,one thing asked congress step support building next generation internet getting kind clogged know next generation internet operate speed 1000 time faster
1998,Clinton,even explore inner space new millennium going open new frontier outer space throughout history human kindness one place call home planet earth
1998,Clinton,october true american hero veteran pilot 149 combat mission one fivehour space flight changed world return heaven god speed john glenn
1998,Clinton,nearly 200 year ago tattered flag broad stripe bright star still gleaming smoke fierce battle moved francis scott key scribble word back envelope word became national anthem
1998,Clinton,ask american support project restore treasure generation 21st century see image word old continuing glory america america continued rise every age every challenge people great work greater possibility always always found wisdom strength come together one nation widen circle opportunity deepen meaning freedom form perfect union let gift 21st century
1999,Clinton,let begin saluting new speaker house thanking especially tonight extending invitation two special guest sitting gallery mr hastert lyn gibson wei ling chestnut widow two brave capitol hill police officer gave life defend freedom house
1999,Clinton,tonight stand report america created longest peacetime economic expansion history nearly 18 million new job wage rising twice rate inflation highest homeownership history smallest welfare roll 30 year lowest peacetime unemployment since 1957
1999,Clinton,first time three decade budget balanced deficit 290 billion 1992 surplus 70 billion last year course budget surplus next 25 year
1999,Clinton,thanks pioneering leadership vice president gore government information age government progressive instrument common rooted oldest value opportunity responsibility community devoted fiscal responsibility determined give people tool need make life 21st century 21st century government 21st century america
1999,Clinton,america working promise future limitless cannot realize promise allow hum prosperity lull u complacency fare nation far 21st century depends upon nation
1999,Clinton,early century old meant poor president roosevelt created social security thousand wrote eliminating one woman called stark terror penniless helpless old age even without social security half nation elderly would forced poverty
1999,Clinton,social security strong 2013 payroll tax longer sufficient cover monthly payment 2032 trust fund exhausted social security unable pay full benefit older american promised
1999,Clinton,best way keep social security rocksolid guarantee make drastic cut benefit raise payroll tax rate drain resource social security name saving
1999,Clinton,specifically propose commit 60 percent budget surplus next 15 year social security investing small portion private sector private state government pension would earn higher return keep social security sound 55 year
1999,Clinton,must aim higher put social security sound footing next 75 year reduce poverty among elderly woman nearly twice likely poor senior eliminate limit senior social security earn
1999,Clinton,change require difficult fully achievable choice dedication surplus must made bipartisan basis made year let say tonight reach hand house party ask join together saying american people save social security
1999,Clinton,last year wisely reserved surplus knew would take save social security say shouldnt spend social security truly saved first thing first second saved social security must fulfill obligation save improve medicare already extended life medicare trust fund 10 year extend least another decade tonight propose use one every six dollar surplus next 15 year guarantee soundness medicare year 2020
1999,Clinton,aim higher must willing work bipartisan way look new idea including upcoming report bipartisan medicare commission work together secure medicare next two decade cover greatest growing need senior affordable prescription drug
1999,Clinton,third must help american first day job save invest create wealth beginning american supplemented social security private pension saving yet million people retire little live social security american living longer ever simply must save ever
1999,Clinton,propose use little 11 percent surplus establish universal saving account usa account give american mean save new account american invest choose receive fund match portion saving extra help least able save
1999,Clinton,fourth must invest longterm care propose propose tax credit 1000 aged ailing disabled family care longterm care become bigger bigger challenge aging america must help family deal
1999,Clinton,born 1946 first year baby boom tell one greatest concern generation absolute determination let growing old place intolerable burden child ability raise grandchild economic success fiscal discipline give u opportunity lift burden shoulder take
1999,Clinton,saving social security medicare creating usa account right way use surplus still resource meet critical need education defense want point proposal fiscally sound listen set aside 60 percent surplus social security 16 percent medicare next 15 year saving achieve lowest level publicly held debt since right world war 1917
1999,Clinton,four measure saving social security strengthening medicare establishing usa account supporting longterm care begin meet generation historic responsibility establish true security 21st century senior
1999,Clinton,child diverse background public school time history education must provide knowledge nurture creativity allow nation thrive new economy say something couldnt say six year ago tax credit affordable student loan workstudy grant pell grant education ira new hope scholarship tax cut 5 million american receive year opened door college american
1999,Clinton,support nearly every state set higher academic standard public school voluntary national test developed measure progress student one billion dollar discount available year well way goal connecting every classroom library internet
1999,Clinton,know child better sat score math score risen nearly grade there problem fourthgraders outperform peer country math science eighthgraders around average 12thgraders rank near bottom
1999,Clinton,must better year national government invests 15 billion public school believe must change way invest money support work stop supporting work
1999,Clinton,first later year send congress plan first time hold state school district accountable progress reward result education accountability act require every school district receiving federal help take following five step
1999,Clinton,doubt work look chicago ended social promotion made summer school mandatory master basic math reading score three year running biggest gain poorest neighborhood work
1999,Clinton,second state school district must turn around worst performing school shut thats policy established north carolina gov jim hunt north carolina made biggest gain test score nation last year budget includes 200 million help state turn around failing school
1999,Clinton,third state school district must held responsible quality teacher great majority teacher fine job many school teacher college major even minor subject teach
1999,Clinton,new teacher required pas performance exam teacher know subject teaching year balanced budget contains new resource help reach higher standard
1999,Clinton,attract talented young teacher toughest assignment recommend sixfold increase program college scholarship student commit teach inner city isolated rural area indian community let u bring excellence every part america
1999,Clinton,fourth must empower parent information choice many community easier get information quality local restaurant quality local school every school district issue report card every school
1999,Clinton,parent choice selecting public school became president one independent public charter school america support bipartisan basis 1100 budget assures early next century 3000
1999,Clinton,fifth assure classroom truly place learning respond teacher asking u year say state school district must adopt implement sensible discipline policy
1999,Clinton,let one thing child many school old theyre falling apart overcrowded student learning trailer last fall congress missed opportunity change year 53 million child school congress must miss opportunity ask help community build modernize 5000 school
1999,Clinton,thing end social promotion turn around failing school build modern one support qualified teacher promote innovation competition discipline begin meet generation historic responsibility create 21st century school
1999,Clinton,let make sure woman men get equal pay equal work strengthening enforcement equal pay law encouraging know balance seesaw let give em hand give em great
1999,Clinton,working parent also need quality child care year ask congress support plan tax credit subsidy working family improved safety quality expanded afterschool program plan also includes new tax credit stayathome parent need support well
1999,Clinton,family medical leave act first bill signed law since 1993 helped million million american care new baby ailing relative without risking job think evidence little burdensome employer extend family leave 10 million american working smaller company hope support
1999,Clinton,finally matter work parent never face discrimination workplace want ask congress prohibit company refusing hire promote worker simply child right
1999,Clinton,thanks bipartisan federal support medical research verge new treatment prevent delay disease parkinson alzheimers arthritis cancer continue advance medical science cant let health care system lag behind
1999,Clinton,managed care transformed medicine america driving cost threatening drive quality well think ought say every american right know medical option cheapest need specialist right see one right emergency care accident thing ought say think ought say right keep doctor period treatment whether pregnancy chemotherapy anything else believe
1999,Clinton,congress enact patient bill right american last year last year last year congress missed opportunity must miss opportunity sake family ask u joint together across party line pas strong enforceable patient bill right
1999,Clinton,medical record stored electronically threat privacy increase congress given authority act august one way another say american people protect privacy medical record w year
1999,Clinton,two year ago congress extended health coverage 5 million child go beyond make easier small business offer health insurance give people age 55 65 lose health insurance chance buy medicare continue ensure access family planning one choose keeping health care taking job therefore especially ask tonight join hand pas landmark bipartisan legislation proposed senator kennedy jeffords roth moynihan allow people disability keep health insurance go work
1999,Clinton,need enable public hospital community university health center provide basic affordable care million working family insurance lot much done balanced budget make payment toward goal hope think support provision
1999,Clinton,let say must step effort treat prevent mental illness american ever able afraid ever address disease year host white house conference mental health sensitivity commitment passion tipper gore leading effort shes done
1999,Clinton,everyone know child target massive medium campaign hook cigarette ask congress resist tobacco lobby reaffirm fda authority protect child tobacco hold tobacco company accountable protecting tobacco farmer
1999,Clinton,smoking cost taxpayer hundred billion dollar medicare program know state right taxpayer shouldnt pay cost lung cancer emphysema smokingrelated illness tobacco company tonight announce justice department preparing litigation plan take tobacco company court fund recover strengthen medicare
1999,Clinton,act area minimum wage family leave child care health care safety child begin meet generation historic responsibility strengthen family 21st century
1999,Clinton,today income gap largely skill gap last year congress passed law enabling worker get skill grant choose training need applaud part year recommend fiveyear commitment new system provide next five year appropriate training opportunity american lose job expand rapid response team help town really hurt business close hope support literacy mount national campaign aimed helping million million working people still read le fifthgrade level need
1999,Clinton,here news past six year cut welfare roll nearly half two year ago podium asked five company lead national effort hire people welfare tonight welfare work partnership includes 10000 company hired hundred thousand people balanced budget help another 200000 people move dignity pride work hope support
1999,Clinton,must bring spark private enterprise every corner america build bridge wall street appalachia mississippi delta native american community support community development bank empowerment zone 100000 voucher affordable housing ask congress support bold new plan help business raise 15 billion private sector capital bring job opportunity inner city rural area tax credit loan guarantee including new american private investment company modeled overseas private investment company
1999,Clinton,year year year weve opic overseas private investment corporation knew untapped market overseas greatest untapped market overseas right home go
1999,Clinton,must work hard help bring prosperity back family farm know congress know well dropping price loss foreign market devastated many family farm last year congress provided substantial assistance help stave disaster american agriculture ready work lawmaker party create farm safety net include crop insurance reform farm income assistance
1999,Clinton,also must ready 21st century first moment solving socalled y2k computer problem one member congress stand applaud may ratio applauding home front television set remember big big problem weve working hard already weve made sure social security check come time want folk home listening know need every state local government every business large small work u make sure y2k computer bug remembered last headache 20th century first crisis 21st
1999,Clinton,prosperity must support economic growth abroad know recently third economic growth came export past year half financial turmoil overseas put growth risk much world recession asia hit especially hard
1999,Clinton,serious financial crisis half century meet united state nation reduced interest rate strengthened international monetary fund turmoil worked hard nation contain
1999,Clinton,time continue work longterm project building global financial system 21st century promotes prosperity tames cycle boom bust engulfed much asia june meet world leader advance historic purpose ask support endeavor
1999,Clinton,id say something really serious everyone chamber party think trade divided u divided american outside chamber long somehow find common ground business worker environmentalist farmer government stand together believe thing ought agree let try
1999,Clinton,first ought tear barrier open market expand trade time must ensure ordinary citizen country actually benefit trade trade promotes dignity work right worker protects environment must insist international trade organization open public scrutiny instead mysterious secret thing subject wild criticism come right world economy becoming integrated world spent better part century home got put human face global economy
1999,Clinton,must enforce trade law import unlawfully flood nation already informed government japan nation sudden surge steel import country reversed america respond
1999,Clinton,id believe achieve new consensus trade based principle ask congress join common approach give president trade authority long used overdue necessary advance prosperity 21st century
1999,Clinton,tonight also issue call nation world join united state new round global trade negotiation expand export service manufacture farm product
1999,Clinton,tonight say work international labor organization new initiative raise labor standard around world year lead international community conclude treaty ban abusive child labor everywhere world
1999,Clinton,american proud leadership helped bring peace northern ireland american proud leadership put bosnia path peace nato ally pressing serbian government stop brutal repression kosovo bring bring responsible justice give people kosovo selfgovernment deserve
1999,Clinton,american proud leadership renewed hope lasting peace middle east last december watched palestinian national council completely renounce call destruction israel ask congress provide resource party implement wye agreement protect israel security stimulate palestinian economy support friend jordan must dare let hope help
1999,Clinton,work peace must also meet threat nation security including increased danger outlaw nation terrorism defend security wherever threatened summer struck osama bin ladens network terror bombing embassy kenya tanzania reminds u risk faced every day represent america world let give support need safest possible workplace resource must america continue lead
